Google Scholar Profile URL,Photo URL,Name,Affiliation,Email Verfication,# Citations,Research Field 1,Research Field 2,Research Field 3,Research Field 4,Research Field 5,Credit,,,,,,,,
https://scholar.google.com/citations?hl=en&user=7D0gzE0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=7D0gzE0AAAAJ&citpid=1,Yugarshi Shashwat,University of California Riverside,Verified email at ucr.edu,12,Cryptography,Theoretical Computer Science,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=DsVfsGsAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Rui Qi Sim,The University of Adelaide,Verified email at adelaide.edu.au,12,security,cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=KNFbidsAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=KNFbidsAAAAJ&citpid=1,Philip Ndikum,University of Oxford,Verified email at said.oxford.edu,12,Finance,Machine Learning,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=pyeShloAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Ecem Ünal,Sabanci University,Verified email at sabanciuniv.edu,11,Cryptography,Private Information Retrieval,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ndDbyFkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ndDbyFkAAAAJ&citpid=3,José Ángel Concepción,University of La Laguna,Verified email at ull.edu.es,11,Computer Science,Cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=a9U_FLkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=a9U_FLkAAAAJ&citpid=2,Samaa F. Ibraheem,University of Technology-Iraq,Verified email at uotechnology.edu.iq,11,cryptography,graph theory,differential equations,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=IPLBzG8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=IPLBzG8AAAAJ&citpid=1,Fardous Mohamed Eljadi,Tripoli university,Verified email at uot.edu.ly,11,cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=S21FUDQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=S21FUDQAAAAJ&citpid=5,Dongkun Hou,Xi'an Jiaotong-Liverpool University,Verified email at student.xjtlu.edu.cn,11,Machine learning,Blockchain,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=VVDWsWYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=VVDWsWYAAAAJ&citpid=9,Omnia Mahmoud,German University in Cairo,Verified email at guc.edu.eg,10,Digital Communication,Information Theory,Cryptography,Non-coherent Detection,Deep Learning,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ZE91v18AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ZE91v18AAAAJ&citpid=2,Asad Razzaq,Government college university Faisalabad,Verified email at gcuf.edu.pk,10,Blockchain,Bitcoin,Algorithm,Data Mining,Cryptography,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=X_rGx_kAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=X_rGx_kAAAAJ&citpid=2,Kumud Sharma,galgotias University,Verified email at galgotiasuniversity.edu.in,10,big data security,cryptography,Blockchain,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=IUXl4r4AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,D.Manoj Kumar,SRM University,Verified email at srmist.edu.in,10,cognitive Radio,Cryptography,VLSI,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=jxw7JaYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=jxw7JaYAAAAJ&citpid=1,Nicholas Troutman,University of Houston,Verified email at cougarnet.uh.edu,10,Cybersecurity,Blockchain,Cryptography,Decentralized Protocols,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=rW1Bio0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=rW1Bio0AAAAJ&citpid=2,Alessandro Chiesa,UC Berkeley,Verified email at berkeley.edu,6563,Cryptography,Complexity Theory,Security,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=URyAEqUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=URyAEqUAAAAJ&citpid=1,Pratyush Mishra,UC Berkeley,Verified email at berkeley.edu,1615,Cryptography,Computer Security,Complexity Theory,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=fvOj2fkAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Panagiotis Voulgaris,UCSD,Verified email at cs.ucsd.edu,835,Lattices,Cryptography,Game Theory,Algorithms,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=GtJ2VrQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=GtJ2VrQAAAAJ&citpid=4,Miguel Angel Murillo-Escobar,Centro de Investigación Científica y de Educacion Superior de Ensenada CICESE,Verified email at uabc.edu.mx,816,security and privacy,cryptography,embedded systems,chaos,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=YfjWz6UAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Baiyu Li,UC San Diego,Verified email at cs.ucsd.edu,590,Cryptography,Formal Models,Automata Theory,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=fH2ij6YAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=fH2ij6YAAAAJ&citpid=1,Michele Orrù,UC Berkeley,Verified email at berkeley.edu,274,Cryptography,Computer Security,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=41YF4DEAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=41YF4DEAAAAJ&citpid=1,Manuel Sabin,UC Berkeley,Verified email at berkeley.edu,240,Theoretical Computer Science,Complexity Theory,Cryptography,Algorithmic Fairness,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=8wUzHzwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=8wUzHzwAAAAJ&citpid=2,Mayank,UC Berkeley,Verified email at berkeley.edu,232,Cryptography,Security,Cryptocurrency Protocols,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=iYKXRK0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=iYKXRK0AAAAJ&citpid=14,Fermi Ma,UC Berkeley & Simons Institute,Verified email at berkeley.edu,207,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=aV2xp2MAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=aV2xp2MAAAAJ&citpid=1,James Bartusek,UC Berkeley,Verified email at berkeley.edu,166,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=DHUsbuMAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Deevashwer Rathee,UC Berkeley,Verified email at berkeley.edu,151,security,cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=nrlhJMcAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Adam Sealfon,UC Berkeley,Verified email at berkeley.edu,144,theoretical computer science,differential privacy,cryptography,robustness,algorithms,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=NHSni7QAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=NHSni7QAAAAJ&citpid=3,JAGADISWARY D,"Pondicherry Engineering College, Puducherry",Verified email at pec.edu,141,Biometrics,Cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Oo8c288AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Oo8c288AAAAJ&citpid=1,Sruthi Sekar,UC Berkeley,Verified email at berkeley.edu,99,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=U-QRRqYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=U-QRRqYAAAAJ&citpid=1,Gabrielle De Micheli,UCSD,Verified email at eng.ucsd.edu,97,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=RiHslnEAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=RiHslnEAAAAJ&citpid=2,Paul Lou,UCLA,Verified email at cs.ucla.edu,67,cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=nmbmVW8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=nmbmVW8AAAAJ&citpid=1,ousmane ndiaye,UCAD,Verified email at ucad.edu.sn,57,Cryptography,coding theory,algebra,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=mHd89DkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=mHd89DkAAAAJ&citpid=5,Mingyuan Wang,UC Berkeley,Verified email at berkeley.edu,53,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=4geA59wAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=4geA59wAAAAJ&citpid=1,Manjunath Hegde,Manipal Academy of Higher Education,Verified email at manipal.edu,39,Network security,Cryptography,Cloud security,Blockchain,Security in smart grid/IoT,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=cX5JJXYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=cX5JJXYAAAAJ&citpid=2,Jaiden Fairoze,UC Berkeley,Verified email at berkeley.edu,19,Privacy,Cryptography,Security,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Xs1Hit0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Xs1Hit0AAAAJ&citpid=2,"Dr. Asoke Nath, Ph.D, D.Litt","St. Xavier's College [Autonomous], Kolkata",Verified email at sxccal.edu,2905,Cryptography,Information Security,Green Computing,E-Learning,Quantum Computing,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=sWHQCFIAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=sWHQCFIAAAAJ&citpid=3,Ewa Syta,Trinity College,Verified email at trincoll.edu,1670,Security & Privacy,Cryptography,Distributed Systems,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=71yU4nIAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=71yU4nIAAAAJ&citpid=1,Nuh Aydin,Kenyon College,Verified email at kenyon.edu,1452,coding theory,cryptography,theoretical computer science,mathematics education,history of mathematics,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=JR6IQy8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=JR6IQy8AAAAJ&citpid=1,medien zeghid,"Computer Engineering and Networks Department, College of Engineering, PSAU",Verified email at psau.edu.sa,928,Cryptography,Information and Data Security,System Modeling,Image & Video processing,Optical Communication,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=dszsul8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=dszsul8AAAAJ&citpid=2,Karthikeyan Subramanian,"Head, Department of IT, College of Applied Sciences",Verified email at cas.edu.om,610,Network Security,Cryptography,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=bRazyXwAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Divya Nalla,Nalla Malla Reddy Engineering College,Verified email at nmrec.edu.in,401,Information Security,Cryptography,Engineering Education,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=-E8t9pwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=-E8t9pwAAAAJ&citpid=5,Matluba Khodjaeva,"CUNY, John Jay College of Criminal Justice",Verified email at jjay.cuny.edu,220,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=_qlQpw0AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Rupali Verma,Punjab Engineering College,Verified email at pec.edu.in,212,Cryptography,Data Analytics,Machine Learning,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=qYjH28UAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Rahimunnisa,Easwari Engineering College,Verified email at eec.srmrmp.edu.in,159,VLSI Architecture,Cryptography,Image Processing,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=_u3zWosAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=_u3zWosAAAAJ&citpid=7,Dr. Moceheb Lazam Shuwandy,Computer Science Department - College of Computer and Mathematics Sciences- Tikrit …,Verified email at tu.edu.iq,152,Security Systems,Artificial Intelligence,Cryptography,Mobile Security,Information Security,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=NHSni7QAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=NHSni7QAAAAJ&citpid=3,JAGADISWARY D,"Pondicherry Engineering College, Puducherry",Verified email at pec.edu,141,Biometrics,Cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=WExDW-kAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=WExDW-kAAAAJ&citpid=1,Dimitris Sakavalas,Boston College,Verified email at bc.edu,98,Distributed Computing,Cryptography,Algorithms,Complexity,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Oba9OqQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Oba9OqQAAAAJ&citpid=3,Alharith A. Abdullah,"Univesity of Babylon, College of Information Technology",Verified email at itnet.uobabylon.edu.iq,78,Security,Information Security,Network Security,Cryptography,Quantum Cryptography,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=GqxFV80AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Janani Venugopal,Easwari Engineering College,Verified email at eec.srmrmp.edu.in,44,Mobile Ad Hoc Networks,Network security,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=IhmrhfgAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=IhmrhfgAAAAJ&citpid=1,Ihsan Jabbar,Imam Al-kadhum College (IKC),Verified email at alkadhum-col.edu.iq,44,Cryptography,Homomorphic Encryption,Privacy,Programming,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=USwj-B8AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Karthigeyan KA,SSN College of Engineering,Verified email at ssn.edu.in,37,Anaolg VLSI,RF circuits,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=5RS8M3YAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Jeevanantham A,"Department of Information Technology, Kongu Engineering College",Verified email at kongu.edu,30,Network Security,Cryptography,IOT,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=pmiFYPMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=pmiFYPMAAAAJ&citpid=1,M Shanmugam Shoba,New Horizon College of Engineering,Verified email at newhorizonindia.edu,28,Blockchain,Cryptography,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=0ZMDFq4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=0ZMDFq4AAAAJ&citpid=3,"Felicisimo Wenceslao, Jr.",Northern Iloilo Polytechnic State College,Verified email at nipsc.edu.ph,23,information technology,cryptography,machine learning,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=S4ock4IAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=S4ock4IAAAAJ&citpid=2,Dr.Rohini S.Hallikar,"RVCollege of Engineering, Bangalore",Verified email at rvce.edu.in,17,signal processing,Artificial Neural Networks,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=8jXx9_UAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=8jXx9_UAAAAJ&citpid=1,Sameeh Abdulghafour Jassim,"M.Sc. in computer science, College of Computer Sciences and Information Technology …",Verified email at grad.uotechnology.edu.iq,13,Cloud Computing,Cryptography,Security,Virtualization,IoT,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=x6PuAecAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Antony Arockiasamy M,"Sacred Heart College, Tirupattur",Verified email at shctpt.edu,11,Graph Labeling,Cryptography,Coding Theory,Graph energy,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=lIxO-REAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=lIxO-REAAAAJ&citpid=1,Manmohan Singh Chauhan,Shri Ram Murti Smarak College of Engineering & Technology Bareilly 243202,Verified email at srmscet.edu,11,Pseudo-differential operator,Wavelet analysis,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=CRd16VIAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=CRd16VIAAAAJ&citpid=2,Prajith Kesava Prasad,"BE in computer science , Sri Krishna College of Technology, Associate Software Engineer at …",Verified email at skct.edu.in,11,Blockchain and Decentralized Cloud,Internet of Things,Networking,Cryptography,Steganography,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=dDsbkAoAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=dDsbkAoAAAAJ&citpid=3,Guy Rothblum,Weizmann Institute of Science,Verified email at alum.mit.edu,7749,Computer Science,Theory,Cryptography,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=1vwuDM4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=1vwuDM4AAAAJ&citpid=2,Vladimir Kolesnikov,Georgia Institute of Technology,Verified email at gatech.edu,5344,Cryptography,security,secure computation,zero knowledge proofs,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=71DepqoAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=71DepqoAAAAJ&citpid=2,Kai-Min Chung,"Institute of Information Science, Academia Sinica",Verified email at iis.sinica.edu.tw,2880,Cryptography,Complexity Theory,Pseudorandomness,,,B,,,,,,,,
